日付,コード,会社名,分類,表題（リンク_TDnet）,表題（リンク_ローカル）,価格交渉,増産,価格改定,価格転嫁,値上,想定以上,上方修正,下方修正,想定以下,未達,大幅,計画を上,計画を下,計画以,需要回復,需要の回復,需要が増,需要が低,悪化,グローバルニッチトップ,トップシェア,シェア拡大,レアアース,URL（生）
20260727,2311,エプコ,予想の修正,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260727599801.pdf"", ""2026年12月期第2四半期累計期間及び通期連結業績予想の修正に関するお知らせ"")","=HYPERLINK(""pdf_tmp/20260727/2311_1530_エプコ_2026年12月期第2四半期累計期間及び通期連結業績予想の修正に関するお知らせ.pdf"", ""2026年12月期第2四半期累計期間及び通期連結業績予想の修正に関するお知らせ"")",,,2,,,,,2,,,,2,2,,,,,,,,,,,https://www.release.tdnet.info/inbs/140120260727599801.pdf
20260727,2767,円谷フィールズHD,決算短信,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260727599995.pdf"", ""2027年3月期第1四半期決算短信〔日本基準〕(連結)"")","=HYPERLINK(""pdf_tmp/20260727/2767_1530_円谷フィールズHD_2027年3月期第1四半期決算短信〔日本基準〕(連結).pdf"", ""2027年3月期第1四半期決算短信〔日本基準〕(連結)"")",,6,,,,,7,,,,,4,,,,,,,,,,,,https://www.release.tdnet.info/inbs/140120260727599995.pdf
20260727,6230,SANEI,決算短信,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260723598478.pdf"", ""2027年3月期 第1四半期決算短信〔日本基準〕(連結)"")","=HYPERLINK(""pdf_tmp/20260727/6230_1200_SANEI_2027年3月期 第1四半期決算短信〔日本基準〕(連結).pdf"", ""2027年3月期 第1四半期決算短信〔日本基準〕(連結)"")",,,4,,,,,,,,4,,,,,,,,4,,,,,https://www.release.tdnet.info/inbs/140120260723598478.pdf
20260727,8518,アジア投資,その他,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260727500204.pdf"", ""2025年第2回新株予約権(行使価額修正条項付)の取得及び消却に関するお知らせ"")","=HYPERLINK(""pdf_tmp/20260727/8518_1700_アジア投資_2025年第2回新株予約権(行使価額修正条項付)の取得及び消却に関するお知らせ.pdf"", ""2025年第2回新株予約権(行使価額修正条項付)の取得及び消却に関するお知らせ"")",,,,,,,,2 3,,,2 3,,,,,,,,2,,,,,https://www.release.tdnet.info/inbs/140120260727500204.pdf
20260727,3161,アゼアス,資本コストや株価,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260724599595.pdf"", ""資本コストや株価を意識した経営の実現に向けた対応について(アップデート)"")","=HYPERLINK(""pdf_tmp/20260727/3161_1630_アゼアス_資本コストや株価を意識した経営の実現に向けた対応について(アップデート).pdf"", ""資本コストや株価を意識した経営の実現に向けた対応について(アップデート)"")",,5,,,,,,,,,,,,,,,,,5,,,,,https://www.release.tdnet.info/inbs/140120260724599595.pdf
20260727,9663,ナガワ,決算短信,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260724599508.pdf"", ""2027年3月期第1四半期決算短信〔日本基準〕(非連結)"")","=HYPERLINK(""pdf_tmp/20260727/9663_1300_ナガワ_2027年3月期第1四半期決算短信〔日本基準〕(非連結).pdf"", ""2027年3月期第1四半期決算短信〔日本基準〕(非連結)"")",,,,4,,,,,,,,,,,,,,,,,,4,,https://www.release.tdnet.info/inbs/140120260724599508.pdf
20260727,1718,美樹工業,決算短信,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260721597098.pdf"", ""2026年12月期 第2四半期(中間期)決算短信〔日本基準〕(連結)"")","=HYPERLINK(""pdf_tmp/20260727/1718_1530_美樹工業_2026年12月期 第2四半期(中間期)決算短信〔日本基準〕(連結).pdf"", ""2026年12月期 第2四半期(中間期)決算短信〔日本基準〕(連結)"")",,,,,,,,,,,,,,,,,,,4,,,,,https://www.release.tdnet.info/inbs/140120260721597098.pdf
20260727,205A,G-ロゴスHD,その他,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260723598738.pdf"", ""株主優待制度の変更(拡充)に関するお知らせ"")","=HYPERLINK(""pdf_tmp/20260727/205A_1600_G-ロゴスHD_株主優待制度の変更(拡充)に関するお知らせ.pdf"", ""株主優待制度の変更(拡充)に関するお知らせ"")",,,,,,,,,,,1,,,,,,,,,,,,,https://www.release.tdnet.info/inbs/140120260723598738.pdf
20260727,2767,円谷フィールズHD,その他,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260727599762.pdf"", ""業績予想及び中期経営計画の修正に関するお知らせ"")","=HYPERLINK(""pdf_tmp/20260727/2767_1530_円谷フィールズHD_業績予想及び中期経営計画の修正に関するお知らせ.pdf"", ""業績予想及び中期経営計画の修正に関するお知らせ"")",,,,,,,2,,,,,,,,,,,,,,,,,https://www.release.tdnet.info/inbs/140120260727599762.pdf
20260727,3010,ポラリスHD,月次,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260727500126.pdf"", ""『月次経営レポート』公表に関するお知らせ(2026 年6 月度)"")","=HYPERLINK(""pdf_tmp/20260727/3010_1600_ポラリスHD_『月次経営レポート』公表に関するお知らせ(2026 年6 月度).pdf"", ""『月次経営レポート』公表に関するお知らせ(2026 年6 月度)"")",,,,,,,,,,,9,,,,,,,,,,,,,https://www.release.tdnet.info/inbs/140120260727500126.pdf
20260727,3031,ラクーンHD,資本コストや株価,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260727599705.pdf"", ""資本コストや株価を意識した経営の実現に向けた対応について(アップデート)"")","=HYPERLINK(""pdf_tmp/20260727/3031_0900_ラクーンHD_資本コストや株価を意識した経営の実現に向けた対応について(アップデート).pdf"", ""資本コストや株価を意識した経営の実現に向けた対応について(アップデート)"")",,,,,,,,,,,9,,,,,,,,,,,,,https://www.release.tdnet.info/inbs/140120260727599705.pdf
20260727,3132,マクニカHD,決算短信,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260724599411.pdf"", ""2027年3月期第1四半期 決算短信〔日本基準〕(連結)"")","=HYPERLINK(""pdf_tmp/20260727/3132_1500_マクニカHD_2027年3月期第1四半期 決算短信〔日本基準〕(連結).pdf"", ""2027年3月期第1四半期 決算短信〔日本基準〕(連結)"")",,,,,,,,,,,,,,,,,4,,,,,,,https://www.release.tdnet.info/inbs/140120260724599411.pdf
20260727,3132,マクニカHD,説明資料,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260724599419.pdf"", ""2027年3月期第1四半期 決算説明資料(プレゼン編)"")","=HYPERLINK(""pdf_tmp/20260727/3132_1500_マクニカHD_2027年3月期第1四半期 決算説明資料(プレゼン編).pdf"", ""2027年3月期第1四半期 決算説明資料(プレゼン編)"")",,,,,,,,,,,,,,,,,,,,,,2,,https://www.release.tdnet.info/inbs/140120260724599419.pdf
20260727,3161,アゼアス,その他,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260724599596.pdf"", ""中期経営計画策定に関するお知らせ"")","=HYPERLINK(""pdf_tmp/20260727/3161_1630_アゼアス_中期経営計画策定に関するお知らせ.pdf"", ""中期経営計画策定に関するお知らせ"")",,7 29,,,,,,,,,,,,,,,,,,,,,,https://www.release.tdnet.info/inbs/140120260724599596.pdf
20260727,3463,R-いちごホテル,その他,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260727599967.pdf"", ""ホテル運営状況のお知らせ(2026年6月度)"")","=HYPERLINK(""pdf_tmp/20260727/3463_1530_R-いちごホテル_ホテル運営状況のお知らせ(2026年6月度).pdf"", ""ホテル運営状況のお知らせ(2026年6月度)"")",,,,,,,,,,,6,,,,,,,,,,,,,https://www.release.tdnet.info/inbs/140120260727599967.pdf
20260727,4373,シンプレクスHD,決算短信,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260727599730.pdf"", ""2027年3月期 第1四半期決算短信〔IFRS〕(連結)"")","=HYPERLINK(""pdf_tmp/20260727/4373_1530_シンプレクスHD_2027年3月期 第1四半期決算短信〔IFRS〕(連結).pdf"", ""2027年3月期 第1四半期決算短信〔IFRS〕(連結)"")",,,,,,,,,,,4,,,,,,,,,,,,,https://www.release.tdnet.info/inbs/140120260727599730.pdf
20260727,4735,京進,その他,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260724599174.pdf"", ""中長期経営方針(2035年のありたい姿)に関するお知らせ"")","=HYPERLINK(""pdf_tmp/20260727/4735_1300_京進_中長期経営方針(2035年のありたい姿)に関するお知らせ.pdf"", ""中長期経営方針(2035年のありたい姿)に関するお知らせ"")",,,,,,,,,,,15 16,,,,,,,,,,,,,https://www.release.tdnet.info/inbs/140120260724599174.pdf
20260727,4956,コニシ,決算短信,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260727599823.pdf"", ""2027年3月期 第1四半期 決算短信〔日本基準〕(連結)"")","=HYPERLINK(""pdf_tmp/20260727/4956_1530_コニシ_2027年3月期 第1四半期 決算短信〔日本基準〕(連結).pdf"", ""2027年3月期 第1四半期 決算短信〔日本基準〕(連結)"")",,,4,,,,,,,,,,,,,,,,,,,,,https://www.release.tdnet.info/inbs/140120260727599823.pdf
20260727,6853,共和電,その他,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260727500034.pdf"", ""完全子会社3社との吸収合併に向けた基本合意に関するお知らせ"")","=HYPERLINK(""pdf_tmp/20260727/6853_1530_共和電_完全子会社3社との吸収合併に向けた基本合意に関するお知らせ.pdf"", ""完全子会社3社との吸収合併に向けた基本合意に関するお知らせ"")",,,,,,,,,,,1,,,,,,,,,,,,,https://www.release.tdnet.info/inbs/140120260727500034.pdf
20260727,7299,フジオーゼ,決算短信,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260724599430.pdf"", ""2027年3月期第1四半期決算短信〔日本基準〕(連結)"")","=HYPERLINK(""pdf_tmp/20260727/7299_1600_フジオーゼ_2027年3月期第1四半期決算短信〔日本基準〕(連結).pdf"", ""2027年3月期第1四半期決算短信〔日本基準〕(連結)"")",,,,,,,,,,,4,,,,,,,,,,,,,https://www.release.tdnet.info/inbs/140120260724599430.pdf
20260727,7949,小松ウオール,その他,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260724599053.pdf"", ""2027年3月期 第1四半期 決算補足資料"")","=HYPERLINK(""pdf_tmp/20260727/7949_1530_小松ウオール_2027年3月期 第1四半期 決算補足資料.pdf"", ""2027年3月期 第1四半期 決算補足資料"")",,,3 5 10,,,,,,,,,,,,,,,,,,,,,https://www.release.tdnet.info/inbs/140120260724599053.pdf
20260727,9081,神奈中交,説明資料,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260723598562.pdf"", ""2027年3月期 第1四半期決算説明資料"")","=HYPERLINK(""pdf_tmp/20260727/9081_1530_神奈中交_2027年3月期 第1四半期決算説明資料.pdf"", ""2027年3月期 第1四半期決算説明資料"")",,,,,,,2 14,,,,,,,,,,,,,,,,,https://www.release.tdnet.info/inbs/140120260723598562.pdf
20260727,9081,神奈中交,予想の修正,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260723598569.pdf"", ""業績予想の修正に関するお知らせ"")","=HYPERLINK(""pdf_tmp/20260727/9081_1530_神奈中交_業績予想の修正に関するお知らせ.pdf"", ""業績予想の修正に関するお知らせ"")",,,,,,,1,,,,,,,,,,,,,,,,,https://www.release.tdnet.info/inbs/140120260723598569.pdf
